"edge_id","source","target","relationship_type","relationship_label","weight","source_table","source_row_id","instrument","article","domestic_norm","domestic_article","anchoring_level","gap_type","confidence_level","review_status","notes"
"E_c0e89d58","MEX_PROV_RISS2025_ART013_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART013_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 13","","","","","","","Secretaría de Salud"
"E_f7e2a33b","MEX_PROV_RISS2025_ART013_001","MEX_ACTOR_SS_001","creates_procedure_for","creates procedure for","1.5","mexico_legal_provisions","MEX_PROV_RISS2025_ART013_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 13","","","","","","","International epidemiological surveillance list including exotic/novel diseases and any disease determined by WHO or int…"
"E_14527fbb","MEX_PROV_RISS2025_ART013_001","MEX_ACTOR_SS_001","coordinates_with","coordinates with","1.5","mexico_legal_provisions","MEX_PROV_RISS2025_ART013_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 13","","","","","","","Dynamic reference to WHO determinations for disease list updates"
"E_9d81aa31","MEX_PROV_RISS2025_ART015_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART015_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 15","","","","","","","Secretaría de Salud; SRE; SEGOB"
"E_fb406b6b","MEX_PROV_RISS2025_ART015_001","MEX_ACTOR_SS_001","creates_duty_for","creates duty for","1.5","mexico_legal_provisions","MEX_PROV_RISS2025_ART015_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 15","","","","","","","Mexican consuls abroad must immediately notify Secretaría de Salud, SEGOB and SRE when internationally regulated disease…"
"E_0d8bac8b","MEX_PROV_RISS2025_ART015_001","MEX_ACTOR_SS_001","creates_procedure_for","creates procedure for","1.5","mexico_legal_provisions","MEX_PROV_RISS2025_ART015_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 15","","","","","","","Immediate notification by consuls to three federal ministries"
"E_9eedf9bc","MEX_PROV_RISS2025_ART015_001","MEX_ACTOR_SS_001","coordinates_with","coordinates with","1.5","mexico_legal_provisions","MEX_PROV_RISS2025_ART015_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 15","","","","","","","Coordination between Secretaría de Salud, SRE and SEGOB for international disease notification through consular network"
"E_440885b7","MEX_PROV_RISS2025_ART017_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART017_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 17","","","","","","","Secretaría de Salud"
"E_73c3157b","MEX_PROV_RISS2025_ART017_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART017_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 17","","","","","","","Secretaría may establish isolation and sanitary surveillance stations in any location; may designate any building as iso…"
"E_47bcf505","MEX_PROV_RISS2025_ART017_001","MEX_ACTOR_SS_001","creates_procedure_for","creates procedure for","1.5","mexico_legal_provisions","MEX_PROV_RISS2025_ART017_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 17","","","","","","","Emergency designation of isolation facilities by Secretaría"
"E_dfa788c8","MEX_PROV_RISS2025_ART026_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART026_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 26","","","","","","","Secretaría de Salud"
"E_37decf43","MEX_PROV_RISS2025_ART026_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART026_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 26","","","","","","","Secretaría must establish permanent international sanitary services at all legally authorized international transit poin…"
"E_72e35175","MEX_PROV_RISS2025_ART026_001","MEX_ACTOR_SS_001","creates_duty_for","creates duty for","1.5","mexico_legal_provisions","MEX_PROV_RISS2025_ART026_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 26","","","","","","","Permanent presence of international sanitary services required at all ports, airports, border crossings and other author…"
"E_f13e9a38","MEX_PROV_RISS2025_ART027_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART027_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 27","","","","","","","Secretaría de Salud"
"E_d4963ddc","MEX_PROV_RISS2025_ART027_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART027_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 27","","","","","","","Secretaría may add additional minimum sanitary requirements"
"E_7d42d4c3","MEX_PROV_RISS2025_ART027_001","MEX_ACTOR_SS_001","creates_duty_for","creates duty for","1.5","mexico_legal_provisions","MEX_PROV_RISS2025_ART027_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 27","","","","","","","All international ports, airports and border crossings must maintain minimum sanitary infrastructure: medical staff, exa…"
"E_17aa6d7a","MEX_PROV_RISS2025_ART044_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART044_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 44","","","","","","","Secretaría de Salud"
"E_6eed5a4f","MEX_PROV_RISS2025_ART044_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART044_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 44","","","","","","","Secretaría orders deratization, disinsection and disinfection of aircraft, vessels and ground vehicles"
"E_6c82c5fe","MEX_PROV_RISS2025_ART044_001","MEX_ACTOR_SS_001","creates_procedure_for","creates procedure for","1.5","mexico_legal_provisions","MEX_PROV_RISS2025_ART044_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 44","","","","","","","Sanitation procedures triggered by: periodic schedule, medical inspection findings (exceptional epidemiological conditio…"
"E_96fd9cf7","MEX_PROV_RISS2025_ART044_001","MEX_ACTOR_SS_001","coordinates_with","coordinates with","1.5","mexico_legal_provisions","MEX_PROV_RISS2025_ART044_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 44","","","","","","","Compliance with international treaties and conventions for sanitation specifications"
"E_aa0b7f17","MEX_PROV_RISS2025_ART068_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART068_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 68","","","","","","","Secretaría de Salud"
"E_b6907c0e","MEX_PROV_RISS2025_ART068_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART068_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 68","","","","","","","Secretaría has power to order or execute: isolation, quarantine, personal observation, vaccination of persons and animal…"
"E_2f93df24","MEX_PROV_RISS2025_ART069_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART069_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 69","","","","","","","Secretaría de Salud"
"E_94c897f3","MEX_PROV_RISS2025_ART069_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART069_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 69","","","","","","","Secretaría orders isolation of infected persons"
"E_04617452","MEX_PROV_RISS2025_ART069_001","MEX_ACTOR_SS_001","creates_procedure_for","creates procedure for","1.5","mexico_legal_provisions","MEX_PROV_RISS2025_ART069_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 69","","","","","","","Isolation requires: written order, prior medical opinion, duration limited to time needed to eliminate danger"
"E_9174df90","MEX_PROV_RISS2025_ART070_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART070_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 70","","","","","","","Secretaría de Salud"
"E_a1a622ea","MEX_PROV_RISS2025_ART070_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART070_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 70","","","","","","","Secretaría orders quarantine of healthy persons exposed to communicable disease"
"E_8063044a","MEX_PROV_RISS2025_ART070_001","MEX_ACTOR_SS_001","creates_procedure_for","creates procedure for","1.5","mexico_legal_provisions","MEX_PROV_RISS2025_ART070_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 70","","","","","","","Quarantine requires: written order, prior medical opinion, duration limited to time strictly necessary to control contag…"
"E_81f23025","MEX_PROV_RISS2025_ART078_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART078_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Arts. 78-79","","","","","","","Secretaría de Salud"
"E_d9ad4e14","MEX_PROV_RISS2025_ART078_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART078_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Arts. 78-79","","","","","","","Secretaría has power to impose administrative sanctions for violations"
"E_bdc1cca9","MEX_PROV_RISS2025_ART078_001","MEX_ACTOR_SS_001","creates_procedure_for","creates procedure for","1.5","mexico_legal_provisions","MEX_PROV_RISS2025_ART078_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Arts. 78-79","","","","","","","Administrative sanction procedure: must state grounds and motivation; consider health damage, gravity, socioeconomic con…"
"E_85875d76","MEX_PROV_LADUANERA_ART056_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_LADUANERA_ART056_001","Ley Aduanera","Art. 56, párrafo 4 (regulaciones y restricciones no arancelarias / sanidad)","","","","","","","autoridades aduaneras; SHCP; Secretaría de Salud"
"E_a53061a8","MEX_PROV_LADUANERA_ART056_001","MEX_ACTOR_SS_001","creates_duty_for","creates duty for","1.5","mexico_legal_provisions","MEX_PROV_LADUANERA_ART056_001","Ley Aduanera","Art. 56, párrafo 4 (regulaciones y restricciones no arancelarias / sanidad)","","","","","","","Health-related non-tariff regulations (including NOMs on public health, animal and plant sanitation) apply at the time c…"
"E_11066647","MEX_PROV_LADUANERA_ART056_001","MEX_ACTOR_SS_001","creates_procedure_for","creates procedure for","1.5","mexico_legal_provisions","MEX_PROV_LADUANERA_ART056_001","Ley Aduanera","Art. 56, párrafo 4 (regulaciones y restricciones no arancelarias / sanidad)","","","","","","","Application of non-tariff health regulations at fixed customs entry dates"
"E_4e57cf34","MEX_PROV_LADUANERA_ART056_001","MEX_ACTOR_SS_001","coordinates_with","coordinates with","1.5","mexico_legal_provisions","MEX_PROV_LADUANERA_ART056_001","Ley Aduanera","Art. 56, párrafo 4 (regulaciones y restricciones no arancelarias / sanidad)","","","","","","","NOMs issued by Secretaría de Salud are legally operative non-tariff restrictions enforced through customs clearance"
"E_198266bb","MEX_PROV_CPEUM_ART001_001","MEX-004","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_CPEUM_ART001_001","Constitución Política de los Estados Unidos Mexicanos","Art. 1o.","","","","","","",""
"E_0689b2ba","MEX_PROV_CPEUM_ART004_001","MEX-004","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_CPEUM_ART004_001","Constitución Política de los Estados Unidos Mexicanos","Art. 4o., párrafo 4 (derecho a la protección de la salud)","","","","","","",""
"E_151e8eea","MEX_PROV_CPEUM_ART011_001","MEX-004","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_CPEUM_ART011_001","Constitución Política de los Estados Unidos Mexicanos","Art. 11, párrafo 1","","","","","","",""
"E_5426a17e","MEX_PROV_CPEUM_ART014_001","MEX-004","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_CPEUM_ART014_001","Constitución Política de los Estados Unidos Mexicanos","Art. 14, párrafos 1-2","","","","","","",""
"E_ae7b671f","MEX_PROV_CPEUM_ART016_001","MEX-004","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_CPEUM_ART016_001","Constitución Política de los Estados Unidos Mexicanos","Art. 16, párrafos 1-2","","","","","","",""
"E_ce682cc2","MEX_PROV_CPEUM_ART029_001","MEX-004","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_CPEUM_ART029_001","Constitución Política de los Estados Unidos Mexicanos","Art. 29","","","","","","",""
"E_b08de2f7","MEX_PROV_CPEUM_ART073_001","MEX-004","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_CPEUM_ART073_001","Constitución Política de los Estados Unidos Mexicanos","Art. 73, fracción XVI y bases 1a–4a","","","","","","",""
"E_787f621d","MEX_PROV_CPEUM_ART076_001","MEX-004","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_CPEUM_ART076_001","Constitución Política de los Estados Unidos Mexicanos","Art. 76, fracción I","","","","","","",""
"E_f3c73f21","MEX_PROV_CPEUM_ART089_001","MEX-004","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_CPEUM_ART089_001","Constitución Política de los Estados Unidos Mexicanos","Art. 89, fracciones I y X","","","","","","",""
"E_5fd4d1fd","MEX_PROV_CPEUM_ART090_001","MEX-004","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_CPEUM_ART090_001","Constitución Política de los Estados Unidos Mexicanos","Art. 90","","","","","","",""
"E_a8f660fe","MEX_PROV_CPEUM_ART124_001","MEX-004","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_CPEUM_ART124_001","Constitución Política de los Estados Unidos Mexicanos","Art. 124","","","","","","",""
"E_b3cdc5cd","MEX_PROV_CPEUM_ART133_001","MEX-004","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_CPEUM_ART133_001","Constitución Política de los Estados Unidos Mexicanos","Art. 133","","","","","","",""
"E_24150e8b","MEX_PROV_LSCT_ART001_001","MEX-003","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LSCT_ART001_001","Ley sobre la Celebración de Tratados","Art. 1o.","","","","","","",""
"E_76f637a2","MEX_PROV_LSCT_ART002_001","MEX-003","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LSCT_ART002_001","Ley sobre la Celebración de Tratados","Art. 2o., fracciones I y II","","","","","","",""
